조사명,이름,전화번호,소속,1,2,3,4,5,중복횟수,중복여부
테스트조사,홍길동139425,010-5958-2681,C리서치,4,5,4,5,1,2,True
테스트조사,홍길동139456,010-3279-8015,B리서치,3,1,1,3,4,2,True
테스트조사,홍길동139526,010-8912-6391,B리서치,1,2,1,5,5,2,True
테스트조사,홍길동139695,010-4508-3560,A리서치,5,4,5,5,2,2,True
테스트조사,홍길동139868,010-5454-6718,A리서치,5,4,3,4,3,2,True
테스트조사,홍길동140057,010-3812-6678,B리서치,1,2,1,2,5,2,True
테스트조사,홍길동140124,010-6551-7225,B리서치,2,3,1,1,3,2,True
테스트조사,홍길동140284,010-6869-3028,A리서치,5,5,2,1,3,2,True
테스트조사,홍길동140473,010-6443-3791,C리서치,1,1,1,1,1,2,True
테스트조사,홍길동140561,010-2494-8169,B리서치,1,3,2,3,3,2,True
테스트조사,홍길동140586,010-8251-8156,B리서치,3,1,1,4,2,2,True
테스트조사,홍길동140595,010-1858-6562,B리서치,5,2,3,2,1,2,True
테스트조사,홍길동140783,010-9486-4259,A리서치,4,3,4,2,3,2,True
테스트조사,홍길동140805,010-3258-7361,B리서치,1,1,4,5,4,2,True
테스트조사,홍길동140847,010-8327-6323,C리서치,3,2,4,2,2,2,True
테스트조사,홍길동140862,010-4094-1730,C리서치,3,5,4,1,5,2,True
테스트조사,홍길동140891,010-7503-6540,C리서치,3,3,4,5,4,2,True
테스트조사,홍길동140901,010-8165-5056,A리서치,3,5,4,5,1,2,True
테스트조사,홍길동141074,010-6101-7378,C리서치,5,3,1,3,1,2,True
테스트조사,홍길동141273,010-1465-6447,B리서치,3,1,4,4,2,2,True
테스트조사,홍길동141294,010-4319-5385,A리서치,3,1,1,2,3,2,True
테스트조사,홍길동141305,010-2491-9216,A리서치,4,5,5,4,4,2,True
테스트조사,홍길동141453,010-5958-2681,B리서치,1,4,5,5,5,2,True
테스트조사,홍길동141507,010-5395-3638,C리서치,2,2,2,3,4,2,True
테스트조사,홍길동141544,010-9535-6329,C리서치,5,5,2,5,4,2,True
테스트조사,홍길동141729,010-6393-6721,A리서치,2,3,5,2,5,2,True
테스트조사,홍길동141897,010-6214-7674,B리서치,4,4,2,4,2,2,True
테스트조사,홍길동142029,010-8362-8497,B리서치,3,4,4,1,5,2,True
테스트조사,홍길동142147,010-2345-3449,C리서치,2,3,1,5,5,2,True
테스트조사,홍길동142156,010-6083-3956,A리서치,1,3,4,5,1,2,True
테스트조사,홍길동142407,010-6936-4931,C리서치,3,5,3,4,3,2,True
테스트조사,홍길동142541,010-6101-7378,A리서치,4,2,5,4,5,2,True
테스트조사,홍길동142694,010-4296-2655,A리서치,2,3,5,4,4,2,True
테스트조사,홍길동142962,010-2947-8128,A리서치,2,1,5,5,5,2,True
테스트조사,홍길동143000,010-5249-1242,A리서치,3,4,5,4,4,2,True
테스트조사,홍길동143120,010-3373-6787,A리서치,5,4,3,1,5,2,True
테스트조사,홍길동143125,010-9405-3709,A리서치,3,5,4,3,2,3,True
테스트조사,홍길동143127,010-9580-4789,C리서치,3,1,5,3,2,2,True
테스트조사,홍길동143182,010-8318-6413,B리서치,5,4,1,4,3,2,True
테스트조사,홍길동143360,010-7651-1339,B리서치,5,3,3,2,1,2,True
테스트조사,홍길동143403,010-7455-1826,A리서치,4,2,2,5,1,2,True
테스트조사,홍길동143784,010-5709-9519,B리서치,3,4,1,1,1,2,True
테스트조사,홍길동143824,010-2492-5297,B리서치,4,1,2,5,1,2,True
테스트조사,홍길동143856,010-1760-3761,B리서치,1,2,2,2,3,2,True
테스트조사,홍길동143890,010-7599-1036,A리서치,3,2,5,1,5,2,True
테스트조사,홍길동143976,010-8564-1025,B리서치,4,3,1,2,2,2,True
테스트조사,홍길동144208,010-5437-8757,C리서치,5,5,3,4,3,2,True
테스트조사,홍길동144308,010-4524-8596,A리서치,3,2,3,3,5,2,True
테스트조사,홍길동144551,010-3392-4386,B리서치,1,2,2,4,2,2,True
테스트조사,홍길동144672,010-9233-4960,C리서치,4,5,3,4,5,2,True
테스트조사,홍길동144801,010-4812-8175,C리서치,4,5,3,4,5,2,True
테스트조사,홍길동144806,010-3860-4331,A리서치,5,2,5,3,5,2,True
테스트조사,홍길동144932,010-4787-8888,A리서치,5,5,3,3,2,2,True
테스트조사,홍길동144955,010-2887-7965,A리서치,3,2,1,5,4,2,True
테스트조사,홍길동144984,010-3422-3529,A리서치,2,2,2,1,1,2,True
테스트조사,홍길동145191,010-3133-2569,C리서치,1,4,4,2,3,2,True
테스트조사,홍길동145357,010-3780-5778,C리서치,1,5,3,5,4,2,True
테스트조사,홍길동145411,010-2245-7461,C리서치,2,3,5,5,4,2,True
테스트조사,홍길동145437,010-7931-9071,C리서치,2,3,1,1,3,2,True
테스트조사,홍길동145566,010-5706-9674,A리서치,5,4,4,5,5,2,True
테스트조사,홍길동145673,010-1157-8267,B리서치,3,3,4,3,2,2,True
테스트조사,홍길동145720,010-2830-3003,B리서치,3,2,4,5,1,2,True
테스트조사,홍길동145863,010-8059-9564,B리서치,3,4,4,1,3,2,True
테스트조사,홍길동146010,010-6622-6604,B리서치,2,4,2,1,4,2,True
테스트조사,홍길동146085,010-9290-5846,B리서치,2,1,5,3,5,2,True
테스트조사,홍길동146181,010-9572-7318,C리서치,1,3,5,4,3,2,True
테스트조사,홍길동146397,010-7375-3815,B리서치,5,1,5,3,5,2,True
테스트조사,홍길동146683,010-3640-1584,B리서치,4,3,1,2,4,2,True
테스트조사,홍길동146692,010-8693-4965,C리서치,2,3,2,3,3,2,True
테스트조사,홍길동146716,010-7152-3669,A리서치,1,5,3,3,4,2,True
테스트조사,홍길동146817,010-5633-3995,A리서치,1,2,3,4,3,2,True
테스트조사,홍길동146818,010-1980-1831,A리서치,3,5,1,2,2,2,True
테스트조사,홍길동146922,010-4065-8748,C리서치,2,4,1,2,5,2,True
테스트조사,홍길동147354,010-6598-2939,C리서치,1,4,5,1,3,2,True
테스트조사,홍길동147391,010-8659-2999,C리서치,1,3,3,3,1,2,True
테스트조사,홍길동147412,010-4331-9137,C리서치,5,3,5,1,2,2,True
테스트조사,홍길동147453,010-8400-7151,C리서치,3,5,1,4,1,2,True
테스트조사,홍길동147501,010-6561-4324,B리서치,3,1,4,3,4,2,True
테스트조사,홍길동147523,010-6047-5163,A리서치,1,4,1,2,2,2,True
테스트조사,홍길동147621,010-7429-3599,B리서치,4,3,3,2,4,2,True
테스트조사,홍길동147686,010-1932-7127,A리서치,3,5,5,5,1,2,True
테스트조사,홍길동147754,010-4587-4071,C리서치,1,4,2,2,3,2,True
테스트조사,홍길동147781,010-3656-7195,C리서치,1,2,5,4,1,2,True
테스트조사,홍길동147901,010-5630-3117,C리서치,5,1,4,3,3,2,True
테스트조사,홍길동148152,010-3905-4045,C리서치,3,4,1,1,5,2,True
테스트조사,홍길동148449,010-6982-1056,C리서치,5,3,2,4,2,2,True
테스트조사,홍길동148637,010-8082-3536,C리서치,2,2,5,5,4,2,True
테스트조사,홍길동148736,010-7309-8948,B리서치,1,2,1,2,5,2,True
테스트조사,홍길동148802,010-8301-9335,B리서치,5,3,1,5,4,2,True
테스트조사,홍길동148806,010-4112-3202,B리서치,2,3,5,1,5,2,True
테스트조사,홍길동148825,010-5706-9674,C리서치,4,3,2,4,1,2,True
테스트조사,홍길동148836,010-6500-9239,C리서치,3,5,5,5,1,2,True
테스트조사,홍길동148853,010-3492-2635,A리서치,4,4,5,1,2,2,True
테스트조사,홍길동148992,010-7623-5894,C리서치,2,4,2,1,2,2,True
테스트조사,홍길동149098,010-6526-6433,A리서치,3,4,4,5,5,2,True
테스트조사,홍길동149110,010-1965-1875,B리서치,1,1,5,5,4,2,True
테스트조사,홍길동149157,010-4809-9093,B리서치,4,5,5,4,5,2,True
테스트조사,홍길동149217,010-7205-9806,C리서치,4,5,1,2,4,2,True
테스트조사,홍길동149220,010-5167-2556,C리서치,2,5,1,1,5,2,True
테스트조사,홍길동149275,010-9671-5678,B리서치,2,5,4,3,3,2,True
테스트조사,홍길동149276,010-8877-1998,B리서치,3,3,2,3,5,2,True
테스트조사,홍길동149286,010-9150-7501,A리서치,4,1,4,3,5,2,True
테스트조사,홍길동149290,010-7496-9849,B리서치,3,3,5,5,1,2,True
테스트조사,홍길동149475,010-8142-8779,B리서치,4,4,1,4,5,2,True
테스트조사,홍길동149607,010-8788-1348,A리서치,3,1,5,5,4,2,True
테스트조사,홍길동149642,010-6561-4324,B리서치,1,1,3,3,4,2,True
테스트조사,홍길동149862,010-7780-9708,C리서치,1,5,1,1,3,2,True
테스트조사,홍길동149905,010-4656-8816,B리서치,4,1,2,4,4,2,True
테스트조사,홍길동149958,010-2908-6723,C리서치,1,5,4,2,5,2,True
테스트조사,홍길동150203,010-3572-9138,C리서치,5,4,1,1,3,2,True
테스트조사,홍길동150213,010-3406-7118,C리서치,4,4,2,2,1,2,True
테스트조사,홍길동150352,010-5573-2885,C리서치,4,3,3,3,1,2,True
테스트조사,홍길동150419,010-9999-4651,C리서치,3,1,4,1,3,2,True
테스트조사,홍길동150439,010-4553-7135,B리서치,5,4,2,4,1,2,True
테스트조사,홍길동150440,010-9121-5891,B리서치,3,3,5,3,3,2,True
테스트조사,홍길동150521,010-1054-2082,A리서치,4,4,3,3,2,2,True
테스트조사,홍길동150522,010-4197-7233,A리서치,2,2,2,5,3,2,True
테스트조사,홍길동150660,010-8490-3994,A리서치,4,2,3,3,2,2,True
테스트조사,홍길동150726,010-1762-6678,C리서치,5,1,2,4,1,2,True
테스트조사,홍길동150773,010-3632-9723,C리서치,2,2,5,3,1,2,True
테스트조사,홍길동150884,010-5235-4579,B리서치,1,5,5,2,2,2,True
테스트조사,홍길동151032,010-6138-2301,A리서치,3,4,4,1,4,2,True
테스트조사,홍길동151033,010-4590-9593,C리서치,2,1,1,4,3,2,True
테스트조사,홍길동151124,010-1464-2731,C리서치,1,5,1,1,3,2,True
테스트조사,홍길동151253,010-7775-9331,A리서치,2,3,4,5,5,2,True
테스트조사,홍길동151282,010-3616-8914,C리서치,4,3,4,5,2,2,True
테스트조사,홍길동151318,010-1464-2731,B리서치,1,4,2,2,1,2,True
테스트조사,홍길동151401,010-2013-4623,B리서치,4,2,1,2,5,2,True
테스트조사,홍길동151434,010-2452-5781,A리서치,4,3,2,3,3,2,True
테스트조사,홍길동151467,010-6035-2419,C리서치,1,4,5,1,4,2,True
테스트조사,홍길동151499,010-9871-1175,B리서치,1,3,3,1,5,2,True
테스트조사,홍길동151728,010-4879-7453,A리서치,4,3,4,5,5,2,True
테스트조사,홍길동151974,010-9489-9546,A리서치,4,5,5,1,2,2,True
테스트조사,홍길동152069,010-7797-5877,A리서치,1,1,3,2,2,2,True
테스트조사,홍길동152120,010-2208-2792,C리서치,1,2,4,2,4,2,True
테스트조사,홍길동152149,010-3949-1186,C리서치,5,5,5,1,4,2,True
테스트조사,홍길동152257,010-2101-6270,B리서치,2,1,4,2,5,2,True
테스트조사,홍길동152258,010-8546-7416,C리서치,3,3,3,1,4,2,True
테스트조사,홍길동152600,010-4378-2622,C리서치,3,3,1,3,2,2,True
테스트조사,홍길동152673,010-8056-4812,C리서치,1,4,2,2,3,2,True
테스트조사,홍길동152679,010-2266-4832,B리서치,2,2,4,4,3,2,True
테스트조사,홍길동152768,010-1336-7421,C리서치,3,3,2,5,4,2,True
테스트조사,홍길동152798,010-2690-5782,B리서치,3,5,1,1,1,2,True
테스트조사,홍길동152840,010-6077-5594,A리서치,3,4,4,1,5,2,True
테스트조사,홍길동152931,010-4117-7472,C리서치,5,3,2,1,4,2,True
테스트조사,홍길동152984,010-5100-3363,B리서치,4,1,3,2,2,2,True
테스트조사,홍길동153043,010-3028-7422,C리서치,4,3,1,3,3,2,True
테스트조사,홍길동153269,010-1539-3522,A리서치,4,3,2,5,1,2,True
테스트조사,홍길동153313,010-7863-2795,C리서치,1,3,2,2,2,2,True
테스트조사,홍길동153379,010-4089-2114,B리서치,1,2,2,2,5,2,True
테스트조사,홍길동153459,010-3882-1078,A리서치,4,2,5,2,3,2,True
테스트조사,홍길동153509,010-4345-9682,B리서치,4,4,3,2,1,2,True
테스트조사,홍길동153533,010-4271-5905,A리서치,4,5,1,1,1,2,True
테스트조사,홍길동153558,010-8559-8006,A리서치,4,1,3,5,1,2,True
테스트조사,홍길동153598,010-7055-6132,C리서치,5,3,4,1,2,2,True
테스트조사,홍길동153849,010-4548-3096,C리서치,1,4,1,2,1,2,True
테스트조사,홍길동153983,010-4874-9807,A리서치,5,4,3,5,1,2,True
테스트조사,홍길동153993,010-9288-2913,A리서치,2,5,1,4,3,2,True
테스트조사,홍길동154046,010-2494-8169,B리서치,1,4,1,3,1,2,True
테스트조사,홍길동154066,010-9469-1087,C리서치,2,4,3,3,4,2,True
테스트조사,홍길동154081,010-5246-9520,C리서치,2,4,2,5,2,2,True
테스트조사,홍길동154110,010-7688-2012,B리서치,1,2,3,1,4,2,True
테스트조사,홍길동154136,010-9707-4875,C리서치,2,4,4,1,1,2,True
테스트조사,홍길동154343,010-4155-4067,A리서치,1,1,4,5,1,2,True
테스트조사,홍길동154372,010-2769-9856,C리서치,5,3,3,3,1,2,True
테스트조사,홍길동154524,010-6918-4376,B리서치,4,3,2,4,1,2,True
테스트조사,홍길동154536,010-7310-5730,B리서치,1,1,1,4,3,2,True
테스트조사,홍길동154588,010-9688-8357,C리서치,4,4,2,3,4,2,True
테스트조사,홍길동154621,010-4784-1843,C리서치,1,4,2,5,2,2,True
테스트조사,홍길동154991,010-2101-6270,B리서치,3,2,2,1,4,2,True
테스트조사,홍길동155038,010-9615-4060,C리서치,1,5,2,1,2,2,True
테스트조사,홍길동155060,010-9455-3873,A리서치,2,5,1,2,3,2,True
테스트조사,홍길동155200,010-4858-7660,A리서치,1,1,4,2,4,2,True
테스트조사,홍길동155262,010-6618-2330,B리서치,3,3,1,3,3,2,True
테스트조사,홍길동155315,010-7958-2702,C리서치,5,1,3,1,5,2,True
테스트조사,홍길동155352,010-8388-5415,C리서치,4,4,4,1,3,2,True
테스트조사,홍길동155467,010-8941-3336,A리서치,1,2,5,5,5,2,True
테스트조사,홍길동155472,010-2496-9673,B리서치,4,4,2,2,4,2,True
테스트조사,홍길동155484,010-1092-4572,A리서치,2,5,4,5,3,2,True
테스트조사,홍길동155552,010-7384-3672,B리서치,5,5,1,4,3,2,True
테스트조사,홍길동155618,010-7540-8487,C리서치,2,5,1,4,4,2,True
테스트조사,홍길동155619,010-3236-2525,A리서치,4,4,2,3,4,2,True
테스트조사,홍길동155623,010-7808-3676,A리서치,2,2,4,2,1,2,True
테스트조사,홍길동155630,010-8851-3678,A리서치,2,4,4,3,2,2,True
테스트조사,홍길동155665,010-3529-7609,C리서치,4,1,1,4,3,2,True
테스트조사,홍길동155692,010-7345-5848,B리서치,1,3,4,3,3,2,True
테스트조사,홍길동155983,010-3400-8691,A리서치,1,2,5,4,4,2,True
테스트조사,홍길동156006,010-7958-3033,A리서치,5,2,1,1,1,2,True
테스트조사,홍길동156046,010-9053-5962,C리서치,4,5,4,2,3,2,True
테스트조사,홍길동156152,010-9162-7730,B리서치,5,4,1,3,2,2,True
테스트조사,홍길동156264,010-1330-9978,A리서치,2,2,4,3,1,2,True
테스트조사,홍길동156319,010-9101-7807,B리서치,1,2,2,1,1,2,True
테스트조사,홍길동156380,010-4180-1941,C리서치,4,2,2,3,4,2,True
테스트조사,홍길동156386,010-6722-3584,A리서치,4,3,2,5,1,2,True
테스트조사,홍길동156462,010-7363-9755,C리서치,1,4,2,1,4,2,True
테스트조사,홍길동156562,010-3806-9356,A리서치,5,4,3,2,3,2,True
테스트조사,홍길동156657,010-7457-4236,B리서치,4,3,3,1,1,2,True
테스트조사,홍길동156719,010-4417-4616,A리서치,4,2,1,1,4,2,True
테스트조사,홍길동156723,010-5709-5882,A리서치,5,4,2,4,4,2,True
테스트조사,홍길동156892,010-6262-9983,C리서치,3,4,4,3,3,2,True
테스트조사,홍길동157029,010-7958-2702,A리서치,1,1,4,2,4,2,True
테스트조사,홍길동157162,010-4833-6476,B리서치,1,4,5,1,2,2,True
테스트조사,홍길동157166,010-5844-4887,A리서치,4,3,4,5,1,2,True
테스트조사,홍길동157255,010-5455-5393,A리서치,1,4,3,2,3,2,True
테스트조사,홍길동157302,010-3519-3007,A리서치,1,2,4,1,2,2,True
테스트조사,홍길동157408,010-3234-4081,A리서치,1,5,5,1,4,2,True
테스트조사,홍길동157466,010-8599-2605,B리서치,2,5,4,5,3,2,True
테스트조사,홍길동157518,010-6601-4550,C리서치,3,2,3,3,1,2,True
테스트조사,홍길동157578,010-9508-1266,C리서치,3,5,1,1,3,2,True
테스트조사,홍길동157590,010-4750-5021,C리서치,3,2,4,1,1,2,True
테스트조사,홍길동157637,010-4617-5735,C리서치,3,3,2,3,5,2,True
테스트조사,홍길동157695,010-9967-5393,A리서치,4,4,4,4,5,2,True
테스트조사,홍길동157714,010-6950-6978,A리서치,2,4,3,3,4,2,True
테스트조사,홍길동157721,010-9309-9409,C리서치,3,1,3,4,5,2,True
테스트조사,홍길동157770,010-4564-7474,C리서치,1,3,1,1,2,2,True
테스트조사,홍길동157844,010-7672-9343,B리서치,1,4,1,4,1,2,True
테스트조사,홍길동157914,010-3566-5533,B리서치,2,2,1,5,2,2,True
테스트조사,홍길동157923,010-3362-5819,A리서치,3,2,4,4,2,2,True
테스트조사,홍길동158008,010-3493-5928,B리서치,3,2,2,1,1,2,True
테스트조사,홍길동158068,010-2830-3003,B리서치,1,3,1,1,1,2,True
테스트조사,홍길동158072,010-8598-2426,A리서치,2,4,3,3,1,2,True
테스트조사,홍길동158152,010-8116-2198,C리서치,5,3,3,1,3,2,True
테스트조사,홍길동158194,010-4762-6760,C리서치,4,2,3,2,2,2,True
테스트조사,홍길동158295,010-2345-3449,B리서치,4,3,4,2,2,2,True
테스트조사,홍길동158335,010-3543-7278,A리서치,4,3,5,1,1,2,True
테스트조사,홍길동158340,010-7207-8882,C리서치,3,3,2,2,5,2,True
테스트조사,홍길동158432,010-8685-9107,A리서치,4,2,1,3,4,2,True
테스트조사,홍길동158684,010-8301-9335,B리서치,4,4,3,3,5,2,True
테스트조사,홍길동158899,010-3347-4852,C리서치,5,1,2,5,4,2,True
테스트조사,홍길동159133,010-6393-6721,A리서치,5,5,2,4,1,2,True
테스트조사,홍길동159149,010-3025-2818,C리서치,2,2,1,1,1,2,True
테스트조사,홍길동159177,010-5461-9251,A리서치,3,5,4,1,5,2,True
테스트조사,홍길동159258,010-8353-1534,B리서치,3,2,2,1,3,2,True
테스트조사,홍길동159259,010-3661-6811,A리서치,2,4,1,1,4,2,True
테스트조사,홍길동159375,010-9618-9975,C리서치,3,3,3,5,5,2,True
테스트조사,홍길동159404,010-7271-9673,A리서치,4,3,1,5,2,2,True
테스트조사,홍길동159423,010-3478-8949,A리서치,3,4,1,5,2,2,True
테스트조사,홍길동159440,010-5920-2274,B리서치,3,3,5,2,2,2,True
테스트조사,홍길동159539,010-9744-4738,C리서치,5,3,2,4,5,2,True
테스트조사,홍길동159540,010-6772-1507,C리서치,5,3,4,1,2,2,True
테스트조사,홍길동159546,010-2040-9347,B리서치,5,1,3,2,2,2,True
테스트조사,홍길동159725,010-4325-6563,B리서치,2,3,4,2,1,2,True
테스트조사,홍길동159833,010-2208-9825,A리서치,5,1,5,5,4,2,True
테스트조사,홍길동159849,010-3276-5570,B리서치,3,3,2,3,4,2,True
테스트조사,홍길동160126,010-1784-7179,A리서치,2,4,3,3,5,2,True
테스트조사,홍길동160248,010-1307-7418,C리서치,1,1,1,2,3,2,True
테스트조사,홍길동160278,010-5402-4111,B리서치,5,2,2,2,1,2,True
테스트조사,홍길동160285,010-4784-1843,B리서치,5,1,4,3,1,2,True
테스트조사,홍길동160300,010-1658-6856,C리서치,2,2,4,4,2,2,True
테스트조사,홍길동160321,010-9152-6160,B리서치,5,1,1,4,5,2,True
테스트조사,홍길동160388,010-4006-1065,C리서치,1,2,1,5,1,2,True
테스트조사,홍길동160458,010-6155-4848,A리서치,4,5,1,5,2,2,True
테스트조사,홍길동160642,010-8991-7798,C리서치,3,3,3,1,3,2,True
테스트조사,홍길동160801,010-8346-9994,B리서치,5,1,2,5,4,2,True
테스트조사,홍길동160880,010-9881-1933,B리서치,2,2,4,1,1,2,True
테스트조사,홍길동160940,010-9486-4259,B리서치,3,2,4,1,5,2,True
테스트조사,홍길동160966,010-5803-8992,C리서치,3,1,4,2,1,2,True
테스트조사,홍길동161008,010-3530-2857,B리서치,4,2,4,2,3,2,True
테스트조사,홍길동161013,010-8342-4145,A리서치,5,5,1,2,5,2,True
테스트조사,홍길동161190,010-9705-4248,B리서치,4,5,5,3,2,2,True
테스트조사,홍길동161279,010-3819-5481,B리서치,3,3,3,5,2,2,True
테스트조사,홍길동161291,010-5153-6665,B리서치,1,3,1,2,1,2,True
테스트조사,홍길동161329,010-3038-9342,C리서치,3,2,1,3,5,2,True
테스트조사,홍길동161376,010-1731-2951,A리서치,3,5,1,2,4,2,True
테스트조사,홍길동161443,010-3180-4816,B리서치,5,1,4,3,5,2,True
테스트조사,홍길동161606,010-1236-9913,B리서치,4,1,3,1,5,2,True
테스트조사,홍길동161607,010-4888-2116,A리서치,2,2,4,4,2,2,True
테스트조사,홍길동161754,010-9990-3124,C리서치,3,3,5,2,2,2,True
테스트조사,홍길동161794,010-3627-9422,A리서치,4,1,4,1,4,2,True
테스트조사,홍길동161886,010-7745-4375,C리서치,4,2,2,5,4,2,True
테스트조사,홍길동161895,010-6103-4404,C리서치,1,5,3,2,1,2,True
테스트조사,홍길동161969,010-2013-4623,B리서치,5,4,1,1,1,2,True
테스트조사,홍길동161975,010-9067-4256,B리서치,1,2,2,1,1,2,True
테스트조사,홍길동162114,010-7918-9988,C리서치,5,4,2,1,2,2,True
테스트조사,홍길동162237,010-7585-2307,A리서치,5,4,1,2,4,2,True
테스트조사,홍길동162307,010-6262-9983,C리서치,3,1,1,4,5,2,True
테스트조사,홍길동162569,010-8374-8469,B리서치,3,1,1,1,4,2,True
테스트조사,홍길동162607,010-8497-9251,A리서치,4,1,5,1,3,2,True
테스트조사,홍길동162633,010-9716-7092,C리서치,1,4,4,5,4,2,True
테스트조사,홍길동162744,010-5781-3572,B리서치,3,4,1,2,3,2,True
테스트조사,홍길동162798,010-9812-6593,C리서치,5,3,2,1,5,2,True
테스트조사,홍길동162805,010-8509-4963,C리서치,3,2,3,2,2,2,True
테스트조사,홍길동162898,010-2169-3704,A리서치,2,1,3,5,1,2,True
테스트조사,홍길동162923,010-5771-9909,B리서치,5,2,4,2,5,2,True
테스트조사,홍길동163070,010-9572-7318,B리서치,1,3,3,5,4,2,True
테스트조사,홍길동163280,010-6944-9163,B리서치,1,5,2,5,1,2,True
테스트조사,홍길동163304,010-5030-7818,A리서치,1,3,1,2,5,2,True
테스트조사,홍길동163312,010-5842-1124,C리서치,1,5,3,5,3,2,True
테스트조사,홍길동163401,010-8877-1998,B리서치,3,4,1,5,3,2,True
테스트조사,홍길동163413,010-4417-8425,C리서치,5,5,2,5,3,2,True
테스트조사,홍길동163464,010-4714-8580,C리서치,3,3,2,4,5,2,True
테스트조사,홍길동163609,010-3353-2897,A리서치,5,1,5,1,1,2,True
테스트조사,홍길동163677,010-8173-4411,C리서치,5,3,1,4,2,2,True
테스트조사,홍길동163775,010-5274-6781,C리서치,2,1,5,5,5,2,True
테스트조사,홍길동164170,010-7379-6443,A리서치,3,2,4,5,2,2,True
테스트조사,홍길동164282,010-7407-6739,C리서치,5,3,1,3,3,2,True
테스트조사,홍길동164285,010-1226-5981,B리서치,2,1,4,1,4,2,True
테스트조사,홍길동164318,010-9395-6546,B리서치,4,2,3,1,5,2,True
테스트조사,홍길동164335,010-1483-9295,B리서치,2,5,5,1,3,2,True
테스트조사,홍길동164355,010-1365-5109,B리서치,5,4,3,3,5,2,True
테스트조사,홍길동164387,010-3883-8066,C리서치,2,2,5,1,2,2,True
테스트조사,홍길동164405,010-6903-7562,A리서치,1,5,2,4,4,2,True
테스트조사,홍길동164718,010-4766-1362,B리서치,1,3,2,5,3,2,True
테스트조사,홍길동164727,010-4524-8596,A리서치,2,1,3,3,3,2,True
테스트조사,홍길동164736,010-4762-6760,A리서치,1,3,4,2,3,2,True
테스트조사,홍길동164767,010-8358-9851,B리서치,1,4,1,2,3,2,True
테스트조사,홍길동164985,010-5828-4733,B리서치,4,1,3,3,3,2,True
테스트조사,홍길동164997,010-2920-2022,C리서치,1,2,4,1,4,2,True
테스트조사,홍길동165041,010-2097-6493,A리서치,3,2,3,1,1,2,True
테스트조사,홍길동165107,010-3047-8698,A리서치,1,4,5,1,4,2,True
테스트조사,홍길동165119,010-7119-8887,C리서치,2,3,4,5,5,2,True
테스트조사,홍길동165257,010-5232-4273,A리서치,1,3,5,3,2,2,True
테스트조사,홍길동165268,010-7259-1954,A리서치,4,4,5,1,2,2,True
테스트조사,홍길동165275,010-5558-6698,C리서치,5,3,3,1,5,2,True
테스트조사,홍길동165280,010-8814-6660,C리서치,2,4,4,3,4,2,True
테스트조사,홍길동165293,010-8564-1025,B리서치,5,5,1,4,4,2,True
테스트조사,홍길동165340,010-5437-8757,B리서치,4,5,3,3,4,2,True
테스트조사,홍길동165394,010-1494-4842,C리서치,4,5,5,5,3,2,True
테스트조사,홍길동165538,010-2533-2554,B리서치,3,3,3,3,3,2,True
테스트조사,홍길동165543,010-5509-2863,C리서치,2,2,5,3,3,2,True
테스트조사,홍길동165560,010-4925-9176,A리서치,4,1,2,4,4,2,True
테스트조사,홍길동165565,010-1899-1078,A리서치,1,4,4,2,2,2,True
테스트조사,홍길동165783,010-6125-5343,C리서치,3,1,2,2,5,2,True
테스트조사,홍길동165841,010-8631-6679,B리서치,2,4,5,3,5,2,True
테스트조사,홍길동166074,010-9144-1562,A리서치,1,3,1,2,3,2,True
테스트조사,홍길동166119,010-8082-7684,B리서치,4,1,2,5,4,2,True
테스트조사,홍길동166197,010-8877-5749,C리서치,5,5,1,1,4,2,True
테스트조사,홍길동166216,010-4948-7160,C리서치,5,2,2,3,1,2,True
테스트조사,홍길동166294,010-8628-5922,B리서치,4,1,1,2,3,2,True
테스트조사,홍길동166492,010-9659-1887,C리서치,3,4,4,3,5,2,True
테스트조사,홍길동166546,010-7387-7825,A리서치,1,3,1,3,5,2,True
테스트조사,홍길동166622,010-1180-8908,B리서치,1,1,2,2,2,2,True
테스트조사,홍길동166762,010-3468-2806,A리서치,2,5,4,2,1,2,True
테스트조사,홍길동166880,010-7457-4236,B리서치,1,3,5,4,4,2,True
테스트조사,홍길동166915,010-4583-9393,B리서치,5,2,5,4,1,2,True
테스트조사,홍길동167094,010-5669-3012,C리서치,2,1,1,1,3,2,True
테스트조사,홍길동167117,010-4175-2898,A리서치,2,4,4,3,2,2,True
테스트조사,홍길동167135,010-3900-6641,A리서치,5,2,3,3,4,2,True
테스트조사,홍길동167136,010-4480-1117,A리서치,2,5,1,3,4,2,True
테스트조사,홍길동167199,010-5477-9835,B리서치,1,1,2,1,1,2,True
테스트조사,홍길동167236,010-4478-7489,B리서치,4,3,4,2,2,2,True
테스트조사,홍길동167710,010-4860-7518,C리서치,1,1,1,1,4,2,True
테스트조사,홍길동167765,010-4242-9182,A리서치,2,1,1,5,2,2,True
테스트조사,홍길동167818,010-4883-3800,A리서치,1,4,3,4,1,2,True
테스트조사,홍길동167844,010-5400-3054,C리서치,5,4,2,5,3,2,True
테스트조사,홍길동167867,010-7797-6624,A리서치,5,4,3,1,1,2,True
테스트조사,홍길동167923,010-7672-9343,B리서치,5,3,3,5,4,2,True
테스트조사,홍길동167965,010-6930-9942,B리서치,5,4,5,1,1,2,True
테스트조사,홍길동168016,010-2314-9889,C리서치,1,5,5,3,2,2,True
